Advertiser App ID,Advertiser App Name,Creative URL,Networks,Duration,First Seen,Last Seen,Impression Share,Countries,Type,Format,Placements,Dimensions,Video Duration
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/2680d6150ac3ec09/media,Facebook,12,2025-12-12,2025-12-24,,"CA,DE,US",video,other,other,720x1280,34.733334
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/269698830311a3c7/media,Facebook,44,2025-11-26,2026-01-09,,"AU,CA,DE,US",video,other,other,1080x1920,35.466667
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/269a1335e84d1154/media,TikTok,375,2025-01-11,2026-01-21,,"CA,DE",video,other,other,720x1280,24.6
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/26e7a263e240ae5a/media,Facebook,0,2025-12-29,2025-12-29,,"AU,CA",video,other,other,720x1280,30
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/26ee6be52ac08780/media,Facebook,2,2025-12-26,2025-12-28,,DE,video,other,other,720x1280,57.4
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/271a310feeda50a6/media,TikTok,436,2024-11-11,2026-01-21,,"AU,CA,DE,FR",video,other,other,720x1280,56.6
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/27a71807e3f8cada/media,Facebook,32,2025-11-26,2025-12-28,,"DE,US",video,other,other,1080x1920,33.266666
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/280d0eccdc5cfa26/media,Facebook,6,2026-01-03,2026-01-09,,"CA,US",video,other,other,720x1280,59.966667
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/281da86d903aa20b/media,Facebook,5,2025-12-19,2025-12-24,,"CA,DE,US",video,other,other,1080x1920,35.233334
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/28beb7c042a76064/media,Facebook,10,2025-12-14,2025-12-24,,"CA,DE,US",video,other,other,1080x1920,36.533333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/29d300fefaba15ab/media,Facebook,63,2025-11-03,2026-01-05,,"AU,CA,US",video,other,other,1080x1920,25.3
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/2a55707ac2f89e50/media,Facebook,31,2025-11-27,2025-12-28,,DE,video,other,other,720x1280,34.033333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/2ca03d0c30a5d86d/media,TikTok,402,2024-12-13,2026-01-19,,AU,video,other,other,720x1280,31.766666
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/2ccbd01355770bfc/media,Facebook,4,2026-01-05,2026-01-09,,"CA,US",video,other,other,720x1280,14.366667
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/2d0ce0eab3afce5f/media,TikTok,124,2025-09-20,2026-01-22,,"AT,BE,CH,DE,DK,NL,NO,SE",video,other,other,720x1280,35.368702
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/2e028f7ab61ac2f0/media,Facebook,14,2025-12-25,2026-01-08,,"AU,CA,DE,US",video,other,other,720x1280,15
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/2e0f1154fa033084/media,Facebook,32,2025-11-26,2025-12-28,,DE,video,other,other,1080x1920,35.766666
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/2e20e64b36c5cf14/media,Facebook,3,2025-12-29,2026-01-01,,"CA,US",video,other,other,720x1280,30
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/2e69cf16cb863241/media,Facebook,8,2025-12-29,2026-01-06,,"CA,US",video,other,other,1080x1920,30.833332
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/2e7a3c755d0deec6/media,TikTok,7,2026-01-03,2026-01-10,,"DE,NL",video,other,other,720x1280,29.653334
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/2ea39fd5a6c570f9/media,Facebook,10,2025-12-14,2025-12-24,,"CA,DE,US",video,other,other,720x1280,53.88
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/2ee1a2d2442b934a/media,Facebook,10,2025-12-14,2025-12-24,,"CA,DE,US",video,other,other,720x1280,34.36667
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/2f5033b060374862/media,Facebook,11,2025-12-29,2026-01-09,,"CA,US",video,other,other,720x1280,30
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/304d5c8534837274/media,TikTok,27,2025-12-14,2026-01-10,,"DE,SE",video,other,other,1080x1920,14.187392
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/30cc6958a7d4014b/media,Facebook,158,2025-08-01,2026-01-06,,"AU,CA,US",video,other,other,540x960,29.6
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/3142cb4d1cfcc409/media,TikTok,373,2025-01-11,2026-01-19,,DE,video,other,other,720x1280,21.633333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/323dfb370bd40438/media,TikTok,411,2024-12-06,2026-01-21,,CA,video,other,other,720x1280,32.6
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/326507148d716a7c/media,Facebook,156,2025-08-06,2026-01-09,,"AU,CA,DE,US",video,other,other,720x1280,37.437435
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/328effd714084e61/media,Facebook,17,2025-12-11,2025-12-28,,DE,video,other,other,720x1280,59.15916
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/32cba007db1383a1/media,TikTok,561,2024-07-08,2026-01-20,,CA,video,other,other,720x1280,30
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/3321bc5047f411c7/media,Facebook,73,2025-10-23,2026-01-04,,CA,video,other,other,1080x1920,30.833332
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/35bc7fe8db9b31e2/media,Facebook,71,2025-10-30,2026-01-09,,"CA,US",video,other,other,720x1280,22.566668
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/35ceea4b90cefda8/media,Facebook,10,2025-12-14,2025-12-24,,"CA,DE,US",video,other,other,1080x1920,28.733334
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/365f41981c20fad9/media,Facebook,12,2025-12-12,2025-12-24,,"CA,DE,US",video,other,other,720x1280,31.64
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/36e2da900659895a/media,Facebook,12,2025-12-12,2025-12-24,,"CA,DE,US",video,other,other,720x1280,27.84
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/372c68eba0ff7dc9/media,Facebook,10,2025-12-14,2025-12-24,,"CA,DE,US",video,other,other,1080x1920,30.933332
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/38941bc4bd3c8200/media,Facebook,12,2025-12-25,2026-01-06,,"AU,CA,DE,US",video,other,other,720x1280,29.166668
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/39518f75048d7337/media,Facebook,4,2025-12-25,2025-12-29,,"CA,US",video,other,other,1080x1920,29.666668
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/39bd3db032a1ee6c/media,Facebook,14,2025-12-25,2026-01-08,,"CA,US",video,other,other,720x1280,35.466667
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/39c8cadcde3ddf1f/media,TikTok,461,2024-10-18,2026-01-22,,"AU,CA,CO,DE,PH,US",video,other,other,720x1280,26.433332
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/3acc42d9d8a16790/media,Facebook,75,2025-10-22,2026-01-05,,"AU,CA,US",video,other,other,1080x1920,21
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/3c062f0afd4ac902/media,Facebook,12,2025-12-12,2025-12-24,,"CA,DE,US",video,other,other,720x1280,34.4
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/3d27aa274d8c936c/media,TikTok,123,2025-09-20,2026-01-21,,"AT,BE,CH,DE,DK,NL,NO,SE",video,other,other,720x1280,16.866667
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/40fda7df302e8dff/media,Facebook,11,2025-12-29,2026-01-09,,"AU,US",video,other,other,720x1280,30.33033
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/42b99afc8ae463e2/media,TikTok,34,2025-12-14,2026-01-17,,"DE,DK,SE",video,other,other,1080x1920,18.366983
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/42d326511d0490e5/media,Facebook,11,2025-12-25,2026-01-05,,"CA,DE,US",video,other,other,720x1280,59.15916
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/431325d8d1cb6bb8/media,TikTok,741,2024-01-11,2026-01-21,,"CA,NZ",video,other,other,720x1280,16.566668
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/44abe6e00186950f/media,TikTok,387,2024-12-30,2026-01-21,,"CA,DE",video,other,other,720x1280,27.566668
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/471e01f94cdb20d0/media,TikTok,123,2025-09-20,2026-01-21,,"AT,BE,CH,DE,DK,NL,NO,SE",video,other,other,720x1280,31.03103
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/478ce1c8218d0fee/media,Facebook,12,2025-12-12,2025-12-24,,"CA,DE,US",video,other,other,1080x1920,28.366667
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/49a677edfadbdc12/media,TikTok,34,2025-12-14,2026-01-17,,"CH,DE,DK,NL,SE",video,other,other,1080x1920,19.899502
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/4a7098df71fa8c70/media,Facebook,10,2025-12-14,2025-12-24,,"CA,DE,US",video,other,other,720x1280,40.266666
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/4affe70403f9ae35/media,Facebook,1,2025-12-26,2025-12-27,,DE,video,other,other,540x960,31.2
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/4b0cbf8832a721de/media,Facebook,2,2026-01-07,2026-01-09,,"CA,US",video,other,other,720x1280,12.133333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/4b1e2722d4acbf9b/media,TikTok,436,2024-11-11,2026-01-21,,"CA,DE",video,other,other,1080x1920,30
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/4bb2380999e175f9/media,TikTok,124,2025-09-17,2026-01-19,,"AT,BE,CH,DE,DK,NL,NO,SE",video,other,other,720x1280,14.233333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/4cc6067d31297795/media,TikTok,129,2025-09-15,2026-01-22,,"AT,BE,CH,DE,DK,NL,NO,SE",video,other,other,720x1280,10.4
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/4d64d757512c2350/media,Facebook,10,2025-12-14,2025-12-24,,"CA,DE,US",video,other,other,1080x1920,26.766666
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/4ef7f25622c10753/media,TikTok,129,2025-09-15,2026-01-22,,"AT,BE,CH,DE,DK,NL,NO,SE",video,other,other,720x1280,57.733334
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/4fdc97544d3b6310/media,TikTok,343,2025-02-12,2026-01-21,,"DE,FR",video,other,other,720x1280,12.1
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/50525386e2455dd4/media,Facebook,33,2025-11-26,2025-12-29,,"CA,DE,US",video,other,other,1080x1920,35.766666
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/517670420e65d3f1/media,Facebook,185,2025-07-08,2026-01-09,,"AU,CA,DE,US",video,other,other,360x640,29.8
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/51f086fb568a2a78/media,TikTok,344,2025-02-11,2026-01-21,,FR,video,other,other,720x1280,24.433332
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/5274e701829912dc/media,Facebook,13,2025-12-12,2025-12-25,,"CA,DE,US",video,other,other,720x1280,26.066668
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/52a545dfc1bd9729/media,TikTok,488,2024-09-18,2026-01-19,,DE,video,other,other,720x1280,24.433332
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/530bff4e0cb7f3e7/media,Facebook,4,2026-01-05,2026-01-09,,"CA,US",video,other,other,720x1280,6
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/53dfd70c4a13f28f/media,Facebook,32,2025-11-26,2025-12-28,,"DE,US",video,other,other,1080x1920,36.666668
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/547ff69a0c46130c/media,Facebook,3,2026-01-05,2026-01-08,,"CA,US",video,other,other,720x1280,6.006006
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/563fdf485fdef9dc/media,Facebook,157,2025-08-04,2026-01-08,,"AU,CA,DE,US",video,other,other,1080x1920,35.368702
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/564b3b9b7b54ceca/media,Facebook,33,2025-11-26,2025-12-29,,"CA,US",video,other,other,1080x1920,34.266666
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/56b743f20c8ad14a/media,TikTok,126,2025-09-17,2026-01-21,,"AT,BE,CH,DE,DK,NL,NO,SE",video,other,other,720x1280,22.6
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/5705ad314edcce5f/media,TikTok,451,2024-10-08,2026-01-02,,AU,video,other,other,720x1280,34.36667
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/571171081f8704ea/media,Facebook,3,2025-12-26,2025-12-29,,"CA,DE,US",video,other,other,1080x1920,32.63333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/57907632ce55bf70/media,Facebook,28,2025-12-12,2026-01-09,,"CA,DE,US",video,other,other,1080x1920,28.52
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/583649713d0898e7/media,Facebook,2,2026-01-07,2026-01-09,,"CA,US",video,other,other,720x1280,6
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/58a061b07683b73a/media,TikTok,45,2025-12-04,2026-01-18,,"BE,CH,DE,DK,NL,NO,SE",video,other,other,1080x1920,14.233333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/58b0000f5b58f668/media,Facebook,29,2025-12-11,2026-01-09,,"AU,CA,DE,US",video,other,other,720x1280,18.3
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/5999394018219d5c/media,Facebook,3,2026-01-05,2026-01-08,,"CA,US",video,other,other,1080x1920,35.3
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/5b16b238d319e383/media,Facebook,34,2025-11-26,2025-12-30,,"CA,DE,US",video,other,other,1080x1920,34.86667
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/5b6e227d86b503b1/media,Facebook,17,2025-12-11,2025-12-28,,DE,video,other,other,720x1280,43.666668
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/5b8af8ebceb4dcce/media,TikTok,381,2024-12-30,2026-01-15,,DE,video,other,other,720x1280,26.533333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/5c0a30e5449edfc5/media,TikTok,8,2026-01-08,2026-01-16,,"AT,BE,CH,DE,SE",video,other,other,1080x1920,22.6
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/5c787c05445e3e9e/media,Facebook,2,2026-01-07,2026-01-09,,"CA,US",video,other,other,720x1280,6
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/5d260ee9fcbae4d2/media,Facebook,12,2025-12-12,2025-12-24,,"CA,DE,US",video,other,other,720x1280,34.966667
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/5d3c3bf0c0e17ad7/media,TikTok,127,2025-09-17,2026-01-22,,"AT,BE,CH,DE,NL,NO,SE",video,other,other,720x1280,31.533333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/5e4dededb0ec6055/media,TikTok,344,2025-02-11,2026-01-21,,FR,video,other,other,720x1280,20.633333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/5ef14a09416c570e/media,Facebook,29,2025-11-26,2025-12-25,,DE,video,other,other,1080x1920,20.533333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/60931b03b2c38af5/media,TikTok,35,2025-12-14,2026-01-18,,"BE,DE,DK,NO",video,other,other,1080x1920,32.48472
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/61bafbe15a11f845/media,Facebook,2,2025-12-26,2025-12-28,,DE,video,other,other,720x1280,30.033333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/61d3f1bd9dbee0e6/media,Facebook,2,2025-12-26,2025-12-28,,DE,video,other,other,720x1280,38.13333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/623c506f934e5feb/media,TikTok,34,2025-12-14,2026-01-17,,"CH,DE,DK,NL,NO,SE",video,other,other,1080x1920,15.231995
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/627e3bb2e7b0180c/media,Facebook,10,2025-12-28,2026-01-07,,"CA,US",video,other,other,720x1280,59.4
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/655f0620baa5a3b4/media,Facebook,2,2026-01-07,2026-01-09,,"CA,US",video,other,other,720x1280,6
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/678889624a292d82/media,Facebook,30,2025-11-25,2025-12-25,,DE,video,other,other,720x1280,29.366667
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/6926eeea0e309984/media,TikTok,318,2025-03-09,2026-01-21,,DE,video,other,other,720x1280,21.8
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/6ee1fe0bb68416fb/media,TikTok,34,2025-12-14,2026-01-17,,"AT,BE,CH,DE,DK,NL,NO,SE",video,other,other,720x1280,20.61932
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/6f02e30f42f7d66b/media,Facebook,10,2025-12-25,2026-01-04,,"CA,DE,US",video,other,other,720x1280,56.52319
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/6f288b6a088b75b5/media,TikTok,338,2025-02-18,2026-01-22,,DE,video,other,other,720x1280,18.5
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/6f56d6371a848b75/media,Facebook,33,2025-11-26,2025-12-29,,"CA,DE,US",video,other,other,1080x1920,34.566666
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/72067a99196d8843/media,Facebook,30,2025-11-25,2025-12-25,,DE,video,other,other,720x1280,34.033333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/7344aa0aa3b684e6/media,TikTok,388,2024-12-30,2026-01-22,,"AU,CA",video,other,other,1080x1920,31.160997
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/749c8650d47db498/media,Facebook,11,2025-12-14,2025-12-25,,"CA,DE,US",video,other,other,720x1280,33.333332
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/762e0d701f358769/media,Facebook,2,2026-01-07,2026-01-09,,"CA,US",video,other,other,720x1280,6
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/76377f30844729bc/media,TikTok,471,2024-10-08,2026-01-22,,DE,video,other,other,1080x1920,20.133333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/7754d79287b48ddb/media,TikTok,435,2024-11-11,2026-01-20,,"DE,US",video,other,other,720x1280,29.633333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/77b8fcdb50d3161d/media,Facebook,32,2025-11-26,2025-12-28,,"DE,US",video,other,other,1080x1920,36.066666
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/77e163567f1131d3/media,Facebook,32,2025-11-26,2025-12-28,,"DE,US",video,other,other,1080x1920,47.86667
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/77f12a62ec1eacac/media,Facebook,142,2025-08-06,2025-12-26,,US,video,other,other,720x1280,29.733334
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/785ba960b68eb93d/media,TikTok,412,2024-12-06,2026-01-22,,"AU,DE",video,other,other,1080x1920,23.6
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/78785fa3820b2d08/media,Facebook,29,2025-11-26,2025-12-25,,DE,video,other,other,720x1280,29
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/78eec23265ec1ae7/media,TikTok,33,2025-12-14,2026-01-16,,"AT,BE,CH,DE,SE",video,other,other,720x1280,57.770996
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/7933d5b06ab4e3de/media,TikTok,126,2025-09-17,2026-01-21,,"AT,BE,CH,DE,DK,NL,NO,SE",video,other,other,720x1280,20.633333
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/7b631969f241d2ea/media,Facebook,11,2025-12-29,2026-01-09,,"AU,US",video,other,other,720x1280,29.666668
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/7c1b90d777a6e8e6/media,Facebook,2,2026-01-07,2026-01-09,,"CA,US",video,other,other,720x1280,6
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/7c5ee02e5f52c978/media,Facebook,15,2025-12-25,2026-01-09,,"CA,DE,US",video,other,other,720x1280,27
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/7c69b9e3274c87ef/media,Facebook,30,2025-11-28,2025-12-28,,DE,video,other,other,720x1280,29
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/7de94a59343328af/media,TikTok,126,2025-09-17,2026-01-21,,"AT,BE,CH,DE,DK,NL,NO,SE",video,other,other,720x1280,18.4
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/7e1fe1b090488034/media,Facebook,30,2025-11-25,2025-12-25,,DE,video,other,other,720x1280,29
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/7e2bace53d69deb7/media,Facebook,10,2025-12-14,2025-12-24,,"CA,DE,US",video,other,other,720x1280,34.8
